meal,parking,room_type,lead_time,market,repeated,canceled_book,price,special_requests,output,num of people,nights
0,0,0,59,1,0,0,80,0,1,2,3
0,0,0,0,2,0,0,135,1,1,1,1
0,0,2,78,2,0,0,142,2,1,3,2
0,0,0,1,2,0,0,135,2,1,2,4
2,0,0,5,2,0,0,78,2,1,1,1
0,0,2,142,2,0,0,114,0,1,2,3
0,0,2,61,2,0,0,81,2,1,2,3
0,0,0,56,2,0,0,109,0,0,2,3
0,0,2,32,2,0,0,121,1,0,3,2
0,0,0,97,2,0,0,76,0,0,2,2
2,0,3,18,2,0,0,145,0,1,2,3
0,0,2,52,2,0,0,150,1,0,3,3
0,0,0,40,2,0,0,94,1,1,1,3
0,0,0,11,2,0,0,72,1,1,2,4
2,0,0,150,2,0,0,80,0,0,2,2
0,0,0,70,1,0,0,75,0,1,2,2
0,0,0,81,1,0,0,65,0,0,2,4
0,0,0,67,2,0,0,64,1,1,2,5
0,0,0,17,2,0,0,97,0,0,3,5
2,0,0,3,2,0,0,133,2,1,2,6
0,0,2,41,2,0,0,149,1,0,2,3
0,0,0,12,0,0,0,100,0,1,2,4
2,0,0,128,2,0,0,65,1,1,2,2
0,0,2,84,2,0,0,118,1,1,2,4
0,0,0,130,2,0,0,90,2,1,2,2
0,0,0,42,2,0,0,113,0,0,2,3
0,0,2,3,2,0,0,124,1,1,2,1
1,0,0,74,1,0,0,101,0,1,2,2
2,0,0,1,2,0,0,89,2,1,2,1
0,0,2,16,2,0,0,105,1,1,2,3
0,0,0,207,2,0,0,108,3,1,2,1
0,0,0,11,2,0,0,73,1,1,2,5
0,0,0,94,2,0,0,69,1,1,2,7
0,0,0,6,1,0,0,75,1,1,2,2
0,0,0,110,1,0,0,120,0,1,1,1
0,0,2,85,2,0,0,132,1,1,2,4
0,0,0,33,2,0,0,69,0,1,2,3
0,0,0,50,2,0,0,99,0,0,2,4
0,0,0,34,2,0,0,115,0,0,3,3
2,0,0,96,2,0,0,57,1,1,2,4
2,0,0,3,2,0,0,79,2,1,2,2
1,0,0,196,2,0,0,139,0,0,2,2
0,0,2,15,2,0,0,128,0,0,2,7
0,0,0,41,2,0,0,120,1,1,2,3
0,0,2,8,2,0,0,106,1,1,2,4
0,0,0,73,2,0,0,79,1,0,2,5
0,0,0,12,2,0,0,141,1,1,2,4
0,0,2,50,2,0,0,98,0,0,2,4
0,0,0,62,1,0,0,75,0,1,2,5
0,0,0,111,2,0,0,96,1,1,2,1
0,0,0,49,2,0,0,76,0,0,2,5
0,0,0,19,2,0,0,111,1,0,2,4
0,0,0,119,2,0,0,99,1,1,2,3
0,0,0,41,2,0,0,105,0,0,1,3
1,0,0,74,1,0,0,87,0,1,1,2
0,0,1,99,2,0,0,79,2,1,2,4
0,0,0,54,2,0,0,93,2,1,2,2
2,0,0,1,2,0,0,128,2,1,2,1
0,0,0,53,2,0,0,88,1,1,2,6
0,0,0,180,2,0,0,66,1,1,2,4
2,0,0,53,2,0,0,75,1,1,1,1
0,0,2,184,2,0,0,115,1,0,2,6
0,0,0,17,2,0,0,73,3,1,1,2
0,0,2,102,2,0,0,140,0,1,2,1
0,0,0,4,2,0,0,93,0,1,2,4
0,0,0,34,1,0,0,76,0,1,2,3
0,0,0,29,0,0,0,85,0,1,2,2
0,0,0,88,2,0,0,77,1,1,2,5
2,0,0,104,2,0,0,72,1,0,2,4
0,0,0,42,2,0,0,126,2,1,2,3
0,0,2,111,2,0,0,146,1,0,3,4
0,0,2,181,2,0,0,103,1,0,2,4
0,0,0,170,2,0,0,114,0,0,2,7
0,0,1,24,2,0,0,77,1,1,2,3
2,0,0,12,2,0,0,75,0,1,2,2
0,0,0,32,1,0,0,73,0,1,1,2
0,0,2,4,2,0,0,124,1,1,1,4
0,0,0,29,1,0,0,86,1,1,1,3
0,0,2,95,2,0,0,132,1,1,2,4
0,0,0,55,0,0,0,79,0,1,1,1
0,0,0,210,1,0,0,72,0,1,2,4
0,0,0,1,2,0,0,90,0,1,2,3
0,0,0,108,2,0,0,69,2,1,3,1
0,0,0,44,1,0,0,90,0,1,3,4
0,0,2,24,2,0,0,130,1,1,3,1
0,0,0,22,0,0,0,65,0,1,1,1
0,0,2,62,2,0,0,149,3,1,2,5
0,0,0,23,2,0,0,118,0,1,2,5
0,0,0,86,0,0,0,100,0,0,2,2
0,0,0,82,2,0,0,84,1,1,2,5
0,0,0,89,2,0,0,105,1,1,2,4
0,0,0,4,0,0,0,75,1,1,1,2
0,0,0,55,0,0,0,79,0,1,1,1
0,0,0,79,1,0,0,70,0,1,1,2
0,0,2,16,2,0,0,136,1,1,2,3
0,0,0,141,1,0,0,90,0,1,2,1
1,0,0,74,1,0,0,87,0,1,1,2
0,0,0,107,1,0,0,120,0,1,1,2
0,0,2,71,2,0,0,152,0,0,3,1
0,0,3,104,2,0,0,117,0,1,2,3
0,0,0,116,2,0,0,126,1,1,2,1
0,0,0,208,2,0,0,96,0,0,2,5
0,0,0,177,1,0,0,74,1,1,2,4
0,0,0,23,2,0,0,108,1,1,2,3
0,0,0,141,1,0,0,90,0,1,2,1
0,0,0,3,2,0,0,110,1,1,2,4
0,0,2,19,2,0,0,145,1,0,2,2
0,0,0,36,1,0,0,85,0,1,2,3
0,0,0,193,1,0,0,65,0,0,2,3
0,0,0,4,1,0,0,70,0,1,1,1
0,0,2,144,2,0,0,132,2,0,3,6
0,0,2,39,1,0,0,66,0,1,2,3
0,0,2,61,2,0,0,140,0,0,2,2
0,0,2,25,2,0,0,90,1,1,2,4
0,0,0,7,2,0,0,117,1,1,2,3
0,0,0,5,2,0,0,105,2,1,2,1
0,0,2,26,2,0,0,128,1,1,2,3
0,0,0,139,2,0,0,102,0,0,1,5
2,0,0,30,2,0,0,92,1,1,2,2
2,0,0,205,2,0,0,89,1,1,2,4
0,0,0,10,1,0,0,85,0,1,2,4
2,1,0,0,2,0,0,89,1,1,2,1
0,0,2,103,2,0,0,131,2,1,2,3
0,0,2,22,2,0,0,126,1,1,2,14
1,0,0,221,1,0,0,96,1,1,2,1
2,0,0,13,2,0,0,139,1,1,2,1
0,0,0,56,1,0,0,120,0,1,2,1
0,0,2,73,2,0,0,137,2,1,3,3
0,0,0,0,1,0,0,62,0,1,1,7
0,0,0,2,1,0,0,100,0,1,1,1
1,0,0,48,1,0,0,104,0,1,2,1
0,0,0,7,0,0,0,65,0,1,1,1
0,0,2,7,0,0,0,94,0,1,1,1
0,0,0,4,0,0,0,65,0,1,1,3
0,0,0,27,1,0,0,99,0,1,2,1
0,0,0,2,2,0,0,75,0,1,2,2
0,0,0,34,1,0,0,85,0,1,2,5
0,0,2,163,2,0,0,140,0,0,2,4
0,0,0,109,2,0,0,82,1,1,2,4
0,0,2,79,2,0,0,139,4,1,3,6
2,0,0,73,2,0,0,79,1,1,1,2
0,0,0,151,1,0,0,80,0,1,1,3
0,0,0,14,2,0,0,94,0,0,2,1
0,0,2,5,2,0,0,125,1,1,2,3
2,0,0,28,2,0,0,129,1,1,2,1
0,0,0,204,1,0,0,80,2,1,2,4
0,0,0,3,2,0,0,155,1,1,2,1
0,0,0,1,1,0,0,69,0,1,1,2
0,0,0,89,2,0,0,83,1,1,2,7
0,0,2,53,2,0,0,123,2,1,2,2
1,0,0,138,1,0,0,94,0,1,2,3
0,0,2,20,2,0,0,127,1,0,3,3
0,0,0,42,2,0,0,103,1,1,2,4
0,0,2,50,1,0,0,60,0,1,2,3
0,0,0,25,2,0,0,85,1,1,1,2
1,0,0,6,1,0,0,116,0,1,1,2
1,0,0,220,1,0,0,128,0,0,1,3
1,0,0,9,1,0,0,116,0,0,2,5
2,0,0,102,1,0,0,85,0,0,1,1
0,0,0,80,2,0,0,96,1,1,2,1
0,0,2,19,2,0,0,91,2,1,3,4
1,0,0,88,1,0,0,117,1,1,2,3
0,0,0,17,1,0,0,85,0,1,2,2
0,0,0,112,1,0,0,72,1,1,2,5
1,0,0,74,1,0,0,109,0,1,2,2
0,0,0,16,2,0,0,117,2,1,2,2
0,0,0,6,2,0,0,97,1,1,2,4
0,0,0,192,2,0,0,90,1,0,2,3
2,0,0,115,2,0,0,98,0,1,2,4
0,0,0,29,2,0,0,86,1,1,2,3
0,0,2,184,2,0,0,128,3,1,3,4
2,0,0,49,2,0,0,93,0,0,2,1
0,0,0,0,1,0,0,90,0,1,2,2
0,0,0,45,2,0,0,126,2,1,2,2
0,0,0,35,2,0,0,118,0,1,2,4
1,0,0,23,1,0,0,87,0,1,1,3
0,0,0,162,1,0,0,70,0,1,2,3
0,0,0,211,1,0,0,100,0,0,2,2
0,0,0,2,1,0,0,95,1,1,3,3
0,0,0,44,2,0,0,94,0,1,2,4
0,0,0,164,1,0,0,100,0,1,1,2
0,0,0,146,1,0,0,89,0,1,2,1
0,0,0,188,1,0,0,130,0,0,1,2
0,0,2,5,2,0,0,81,1,1,2,3
0,0,0,33,2,0,0,98,0,0,1,5
2,1,0,196,2,0,0,83,1,1,2,4
0,0,0,7,2,0,0,92,1,1,1,2
0,0,0,67,2,0,0,78,1,1,2,3
0,0,2,28,1,0,0,75,0,1,2,4
0,1,0,1,2,0,0,112,1,1,2,1
0,0,0,4,2,0,0,121,0,0,2,1
0,0,0,25,1,0,0,85,0,0,2,4
2,0,0,27,2,0,0,139,0,0,2,1
0,0,2,100,2,0,0,65,3,1,2,4
2,0,0,7,2,0,0,72,1,1,2,2
0,0,0,21,2,0,0,109,1,1,2,5
0,0,0,6,2,0,0,110,3,1,1,4
0,0,0,188,1,0,0,130,0,0,1,2
0,0,0,138,2,0,0,109,0,1,2,5
0,0,2,148,2,0,0,86,1,1,2,4
0,0,0,175,2,0,0,112,2,0,3,2
0,0,0,27,2,0,0,80,1,1,2,1
0,0,2,5,1,0,0,69,0,1,2,2
0,0,0,37,1,0,0,111,0,1,3,2
0,0,2,62,2,0,0,111,0,0,2,5
0,0,0,18,2,0,0,61,0,1,2,7
0,0,2,37,2,0,0,105,2,1,2,2
1,0,0,102,1,0,0,87,0,1,1,2
2,0,0,1,2,0,0,85,0,0,2,1
0,0,2,19,2,0,0,131,0,0,2,5
0,0,0,89,1,0,0,95,2,1,2,7
0,0,2,91,2,0,0,140,0,0,2,3
0,0,0,47,2,0,0,135,1,0,2,5
2,0,0,0,2,0,0,87,0,1,1,1
0,0,0,1,2,0,0,111,2,1,3,1
0,0,0,163,1,0,0,112,1,0,2,3
2,0,0,35,2,0,0,94,0,1,2,3
0,0,0,6,2,0,0,85,0,0,1,3
0,0,2,48,2,0,0,127,0,1,1,1
0,0,1,35,2,0,0,77,0,1,2,1
2,0,0,0,2,0,0,79,0,1,2,1
2,0,0,1,2,0,0,59,0,1,1,1
0,0,0,204,1,0,0,90,0,0,1,3
0,0,0,64,2,0,0,143,1,0,3,1
0,0,2,134,2,0,0,137,2,0,2,4
2,0,0,2,2,0,0,89,2,1,2,2
2,0,0,23,2,0,0,61,0,1,1,1
0,0,2,35,2,0,0,144,0,1,2,4
0,0,0,51,1,0,0,75,0,1,2,3
0,0,0,47,2,0,0,91,2,1,2,4
1,0,0,74,1,0,0,80,0,1,1,2
0,0,0,137,2,0,0,105,0,0,2,3
0,0,2,128,2,0,0,117,2,0,2,3
0,0,0,18,1,0,0,85,0,1,2,4
0,0,0,59,1,0,0,75,0,1,1,2
0,0,2,18,2,0,0,97,0,1,2,7
0,0,2,179,2,0,0,150,2,0,3,3
0,0,0,68,2,0,0,92,0,0,2,3
0,0,0,97,2,0,0,90,1,1,2,3
2,0,0,181,2,0,0,78,0,0,1,1
0,0,0,3,1,0,0,70,0,1,2,4
0,0,0,0,1,0,0,60,0,1,1,1
0,0,0,130,1,0,0,110,0,1,1,4
0,0,2,207,2,0,0,113,0,1,3,3
0,0,2,135,2,0,0,137,0,0,3,2
0,0,2,88,2,0,0,132,1,1,2,3
0,0,2,117,2,0,0,123,1,1,2,2
2,0,0,0,2,0,0,96,0,1,2,2
1,0,0,203,2,0,0,112,0,1,2,3
2,0,0,63,2,0,0,63,1,1,2,4
0,0,0,142,2,0,0,130,1,0,3,3
0,0,0,38,2,0,0,88,2,1,1,4
0,1,0,135,2,0,0,130,0,1,3,2
0,0,0,118,1,0,0,125,0,0,1,1
0,0,0,5,2,0,0,130,1,1,2,1
2,0,0,8,2,0,0,78,0,1,1,2
0,0,2,51,2,0,0,154,2,1,4,4
2,0,0,30,2,0,0,99,0,0,2,4
0,0,0,53,1,0,0,120,0,1,1,1
0,0,0,72,2,0,0,135,1,1,2,2
0,0,0,11,2,0,0,124,1,1,2,3
0,1,2,162,2,0,0,139,2,0,3,4
1,0,0,2,1,0,0,91,0,1,1,1
0,0,0,25,1,0,0,85,0,1,2,3
0,0,0,56,2,0,0,135,0,0,2,2
0,0,0,17,2,0,0,132,3,1,3,6
2,0,0,56,2,0,0,80,0,0,1,4
0,0,0,3,2,0,0,120,1,1,1,1
0,0,0,38,1,0,0,81,1,1,1,3
0,0,0,76,2,0,0,87,1,1,2,3
1,0,0,21,2,0,0,129,0,0,2,1
2,0,0,53,2,0,0,125,0,0,2,1
0,0,0,175,2,0,0,99,0,0,2,4
1,0,0,99,2,0,0,141,2,1,2,4
0,0,0,37,1,0,0,95,0,1,1,3
0,0,2,60,2,0,0,151,2,1,3,4
0,0,0,82,1,0,0,85,0,1,1,5
0,0,0,44,2,0,0,97,1,0,2,3
2,0,0,3,2,0,0,123,0,1,1,1
0,0,2,82,2,0,0,99,0,0,2,4
0,0,0,1,1,0,0,70,0,1,1,3
0,0,0,18,2,0,0,126,1,1,2,1
0,0,0,28,1,0,0,87,1,1,2,3
0,0,4,30,2,0,0,136,1,1,2,6
0,0,0,150,2,0,0,76,1,1,2,3
2,0,0,36,2,0,0,102,2,1,1,1
1,0,0,55,1,0,0,104,0,1,2,1
1,0,0,36,1,0,0,112,0,1,2,3
0,0,0,0,2,0,0,81,2,1,2,7
0,0,0,0,1,0,0,146,2,1,3,1
0,0,0,186,1,0,0,80,0,1,2,3
0,0,2,53,2,0,0,151,2,1,3,4
2,0,0,80,2,0,0,55,1,1,2,5
2,0,0,61,2,0,0,94,0,0,2,4
0,0,0,47,2,0,0,93,1,1,2,1
0,0,0,28,2,0,0,118,0,0,2,4
2,0,0,13,2,0,0,85,1,1,2,3
0,0,0,87,2,0,0,94,1,1,1,1
0,0,0,56,1,0,0,120,0,1,2,1
0,0,0,31,1,0,0,80,2,1,1,3
0,0,2,9,2,0,0,130,2,1,3,3
1,0,2,80,1,0,0,136,0,1,2,2
2,0,0,7,2,0,0,128,1,1,2,1
0,0,0,76,2,0,0,69,0,1,2,6
0,0,0,171,2,0,0,105,1,0,2,3
2,0,0,0,2,0,0,98,1,1,2,2
0,0,2,7,2,0,0,136,0,1,2,3
0,0,0,71,1,0,0,120,0,1,1,3
0,1,1,208,2,0,0,104,0,0,2,2
0,0,0,73,1,0,0,85,0,1,2,3
0,0,0,11,1,0,0,85,0,1,2,4
0,0,2,42,2,0,0,118,0,1,2,3
0,0,0,66,1,0,0,63,1,1,1,7
0,0,4,13,2,0,0,153,2,1,4,1
0,0,0,60,1,0,0,75,0,0,2,4
0,0,0,0,2,0,0,90,2,1,2,1
0,0,0,19,2,0,0,116,1,0,1,2
0,0,0,32,2,0,0,120,1,1,1,2
0,0,0,54,2,0,0,91,0,0,1,2
0,0,2,97,1,0,0,60,1,1,2,4
0,0,0,128,2,0,0,114,1,1,2,4
2,0,0,94,2,0,0,79,1,1,2,4
0,0,2,6,0,0,0,110,0,1,1,1
0,0,0,115,1,0,0,87,0,1,2,4
0,0,0,90,1,0,0,105,0,1,3,4
2,0,0,25,2,0,0,88,1,0,2,3
0,0,0,197,2,0,0,106,2,0,2,3
0,0,2,125,2,0,0,143,0,0,2,6
2,0,0,7,2,0,0,129,1,0,1,1
2,0,0,153,2,0,0,80,2,0,2,1
0,0,0,9,2,0,0,86,1,1,1,1
0,0,2,105,2,0,0,131,0,0,2,3
0,0,0,83,1,0,0,75,0,1,2,3
0,1,0,111,2,0,0,145,1,1,2,4
0,0,0,122,1,0,0,85,0,1,2,2
2,0,0,20,2,0,0,88,1,1,2,1
0,0,0,113,0,0,0,100,0,0,1,3
0,0,0,134,2,0,0,129,2,1,2,3
0,0,0,105,1,0,0,75,0,0,2,1
0,0,0,54,2,0,0,116,1,1,2,5
0,0,0,29,2,0,0,152,2,1,2,2
0,0,2,27,1,0,0,75,0,1,2,5
0,0,0,124,1,0,0,92,0,1,3,1
2,0,0,103,2,0,0,79,2,1,2,2
0,0,2,137,1,0,0,93,2,1,3,3
2,0,0,9,2,0,0,139,0,1,2,2
0,0,0,49,2,0,0,75,1,1,2,4
1,0,0,102,1,0,0,80,0,0,1,2
2,0,0,28,2,0,0,132,0,0,2,4
0,0,0,86,0,0,0,90,0,1,1,2
0,0,0,100,2,0,0,101,1,1,2,5
2,0,0,61,2,0,0,92,1,1,2,4
0,0,2,24,2,0,0,130,2,1,2,7
0,0,2,4,2,0,0,132,1,1,2,4
0,0,0,8,2,0,0,127,1,1,2,5
0,0,0,0,2,0,0,111,0,1,2,1
0,0,0,8,2,0,0,92,0,1,1,1
0,0,2,189,2,0,0,109,0,0,2,3
0,0,0,155,2,0,0,95,0,0,2,8
2,0,0,0,2,0,0,109,1,0,2,1
2,0,0,4,2,0,0,81,0,0,2,6
0,0,0,162,1,0,0,70,0,1,2,3
0,0,2,118,2,0,0,123,0,0,2,5
2,0,0,10,2,0,0,87,1,1,2,5
0,0,0,164,1,0,0,100,0,0,1,2
0,0,0,47,0,0,0,65,0,1,1,1
2,0,0,142,2,0,0,79,1,1,2,2
0,0,0,112,1,0,0,120,1,1,2,3
2,0,0,1,2,0,0,102,0,1,1,1
0,0,4,102,2,0,0,147,1,1,4,5
0,0,0,134,2,0,0,135,2,1,3,6
2,1,0,4,2,0,0,104,1,1,2,3
0,0,0,74,1,0,0,97,0,1,1,1
2,0,0,14,2,0,0,57,0,1,1,1
0,0,0,6,1,0,0,72,0,1,2,4
1,0,0,69,1,0,0,106,0,1,2,2
2,0,0,8,2,0,0,63,0,1,1,2
0,0,0,44,1,0,0,75,0,1,2,3
0,0,0,57,1,0,0,90,1,1,2,3
0,0,0,51,2,0,0,118,1,1,2,3
2,0,0,18,2,0,0,115,0,0,2,2
0,0,0,164,1,0,0,100,0,1,1,2
1,0,0,104,1,0,0,114,1,0,2,2
0,0,0,60,2,0,0,135,1,0,2,4
2,0,0,45,2,0,0,67,1,0,2,3
2,0,2,15,2,0,0,115,3,1,2,1
0,0,0,7,2,0,0,150,1,1,2,2
0,1,2,22,2,0,0,120,0,1,2,4
0,0,0,37,2,0,0,90,1,1,1,2
0,0,0,61,1,0,0,91,0,1,2,2
2,0,0,117,2,0,0,126,1,0,2,7
2,0,0,77,2,0,0,116,1,1,2,1
0,0,0,116,1,0,0,61,0,0,1,3
0,0,2,70,2,0,0,149,0,0,2,2
0,1,0,1,2,0,0,103,0,1,1,4
1,0,0,39,1,0,0,101,0,1,2,2
0,0,0,71,1,0,0,75,0,1,2,2
0,0,0,133,1,0,0,86,0,0,2,3
2,0,0,69,2,0,0,74,1,1,2,3
0,0,0,177,1,0,0,72,1,1,2,3
0,0,0,14,2,0,0,110,1,1,1,2
0,1,0,9,0,0,0,104,0,1,1,1
0,0,0,90,1,0,0,75,0,1,2,3
0,0,0,56,1,0,0,75,0,1,2,4
2,0,0,67,2,0,0,116,0,0,2,2
0,0,2,41,2,0,0,145,2,1,2,3
0,0,0,191,1,0,0,132,0,0,2,3
0,0,2,41,2,0,0,151,3,1,2,3
2,0,0,12,2,0,0,117,1,1,2,2
2,0,0,35,2,0,0,99,0,1,2,3
0,0,2,95,2,0,0,132,0,1,2,4
0,0,2,34,2,0,0,122,1,1,3,2
0,0,0,45,2,0,0,95,0,0,1,10
2,0,0,55,2,0,0,80,2,1,2,5
2,0,0,126,2,0,0,89,0,0,2,4
0,0,0,191,1,0,0,132,0,0,2,3
0,0,0,153,2,0,0,111,0,0,2,8
0,0,0,55,2,0,0,152,1,1,3,1
0,0,0,11,0,0,0,67,0,0,1,2
2,0,0,49,2,0,0,107,0,0,2,2
0,0,0,75,1,0,0,80,0,1,2,6
0,0,2,40,2,0,0,152,2,1,3,4
0,0,0,196,1,0,0,72,0,1,2,7
0,0,0,186,1,0,0,112,0,0,2,3
0,0,2,97,2,0,0,102,0,1,2,3
0,0,0,18,2,0,0,107,0,1,2,2
0,0,0,212,1,0,0,78,0,0,2,5
0,0,2,85,2,0,0,140,0,0,2,2
0,0,0,117,1,0,0,80,0,1,2,3
0,0,2,140,2,0,0,113,0,0,2,5
0,0,0,71,1,0,0,93,0,0,2,8
1,0,0,124,1,0,0,94,0,0,2,3
0,0,0,46,1,0,0,60,0,1,2,3
0,0,2,68,1,0,0,60,0,1,2,4
2,0,0,36,2,0,0,109,2,1,2,2
0,0,2,101,2,0,0,101,1,1,2,1
0,0,0,87,2,0,0,74,0,0,2,1
0,0,0,77,1,0,0,136,0,1,2,3
0,0,0,152,2,0,0,110,2,0,3,3
0,0,2,15,2,0,0,136,0,0,2,4
2,0,0,24,2,0,0,99,1,1,2,3
0,0,0,146,2,0,0,116,1,1,3,5
0,0,2,49,2,0,0,101,1,1,2,7
0,0,0,6,0,0,0,88,0,1,1,1
0,0,0,172,2,0,0,96,2,1,2,3
2,0,0,1,2,0,0,99,1,1,2,1
1,0,0,74,1,0,0,101,0,1,2,2
0,0,0,118,1,0,0,125,0,0,1,1
0,0,0,61,2,0,0,121,0,1,1,3
1,0,0,138,1,0,0,94,0,0,2,3
0,0,0,92,2,0,0,93,1,1,2,3
0,0,2,8,2,0,0,116,1,1,2,3
0,0,0,205,1,0,0,90,0,0,2,3
0,0,0,57,2,0,0,85,3,1,1,2
2,0,0,100,2,0,0,82,0,0,2,4
0,0,0,0,1,0,0,75,0,1,1,1
0,0,0,28,2,0,0,76,0,0,1,4
0,0,2,47,1,0,0,60,1,1,2,4
0,0,0,12,1,0,0,90,1,1,1,1
0,0,0,16,2,0,0,134,1,1,3,1
0,0,0,81,2,0,0,134,0,0,3,3
2,0,0,0,2,0,0,145,0,1,2,3
0,0,0,66,1,0,0,75,0,1,2,3
0,0,2,126,2,0,0,140,0,0,3,7
0,0,0,81,1,0,0,65,0,1,2,3
0,0,0,164,1,0,0,100,0,1,1,2
0,0,2,148,2,0,0,108,1,1,2,4
0,0,0,61,1,0,0,91,0,1,2,2
0,0,2,12,0,0,0,110,0,0,1,4
0,0,0,49,2,0,0,106,2,1,2,3
0,0,0,175,2,0,0,112,0,0,2,4
1,0,0,63,1,0,0,116,0,1,2,2
0,0,0,62,2,0,0,152,0,0,3,1
2,0,0,11,2,0,0,109,1,1,2,3
2,1,0,141,2,0,0,103,1,1,2,3
0,0,0,35,2,0,0,117,0,0,2,3
0,0,0,204,1,0,0,100,0,0,2,3
0,0,0,15,1,0,0,87,0,1,2,4
0,0,0,166,1,0,0,110,0,0,1,3
2,0,0,46,2,0,0,79,1,1,2,3
2,0,0,26,2,0,0,103,1,1,2,4
0,0,0,3,2,0,0,101,2,1,2,1
1,0,0,102,1,0,0,101,0,0,2,2
0,0,0,25,1,0,0,85,0,1,2,4
0,0,0,4,1,0,0,95,0,1,1,2
0,0,0,159,1,0,0,144,0,0,2,3
2,0,0,3,2,0,0,87,1,1,2,1
0,0,0,78,1,0,0,100,0,0,2,3
2,0,0,178,2,0,0,80,1,1,2,5
2,0,0,85,2,0,0,72,2,1,2,6
0,0,0,122,2,0,0,99,0,1,2,4
0,0,0,0,2,0,0,97,0,1,1,1
0,0,0,65,1,0,0,68,1,1,2,4
0,0,2,36,2,0,0,87,1,1,2,4
0,0,0,174,2,0,0,119,1,0,2,4
0,0,0,186,1,0,0,72,0,1,2,3
2,0,0,17,2,0,0,88,1,1,2,2
0,0,4,13,2,0,0,153,0,1,2,2
0,0,0,12,0,0,0,111,0,1,2,4
0,0,2,37,1,0,0,71,0,1,2,4
0,0,0,122,1,0,0,85,0,1,2,2
0,0,0,29,1,0,0,67,1,1,1,3
0,0,2,145,2,0,0,151,0,1,3,2
0,0,0,134,1,0,0,65,0,1,2,4
0,0,0,84,2,0,0,90,2,1,1,3
0,0,0,8,2,0,0,65,0,0,2,5
2,0,0,23,2,0,0,114,1,1,1,1
2,0,0,17,2,0,0,97,0,0,2,4
0,0,0,192,1,0,0,95,0,1,1,2
0,0,0,163,1,0,0,100,0,0,1,4
0,0,0,64,2,0,0,88,2,1,2,5
0,0,0,191,1,0,0,132,0,0,2,3
0,0,2,59,2,0,0,123,1,1,2,4
2,0,0,14,2,0,0,100,1,1,1,1
0,0,0,0,2,0,0,139,0,1,1,1
0,0,0,8,2,0,0,101,0,0,2,1
0,0,0,33,2,0,0,131,1,1,1,5
0,0,0,31,1,0,0,70,0,1,1,3
0,0,3,34,2,0,0,144,0,1,2,2
2,0,0,74,2,0,0,74,0,0,2,4
2,0,0,54,2,0,0,125,0,0,2,1
0,0,2,75,2,0,0,140,1,0,2,2
0,0,0,48,2,0,0,93,2,1,2,4
2,0,0,142,2,0,0,94,2,1,2,1
0,0,0,69,2,0,0,135,1,1,2,1
0,0,0,72,2,0,0,67,1,1,2,3
0,0,2,35,2,0,0,97,1,1,2,1
2,0,0,21,1,0,0,59,0,1,2,4
0,0,0,30,2,0,0,81,0,0,2,1
0,0,2,192,2,0,0,99,0,0,2,5
0,0,0,22,0,0,0,89,0,1,1,2
0,0,0,49,1,0,0,67,0,1,2,4
0,0,2,1,2,0,0,155,1,1,1,1
0,0,0,22,2,0,0,149,2,1,1,1
0,0,0,86,1,0,0,105,0,1,2,2
0,0,0,172,1,0,0,80,0,1,2,5
0,0,2,160,2,0,0,132,0,0,2,4
0,0,0,3,2,0,0,130,2,1,1,1
0,0,0,152,1,0,0,71,0,1,1,1
0,0,2,28,2,0,0,146,3,1,3,1
2,0,0,84,2,0,0,125,2,1,2,3
0,0,0,91,1,0,0,80,0,1,2,3
0,0,1,71,2,0,0,108,1,1,2,1
2,0,0,19,2,0,0,119,1,1,2,3
0,0,2,1,2,0,0,137,1,1,3,2
2,0,0,24,2,0,0,139,1,1,2,2
0,0,0,1,1,0,0,100,0,1,2,2
0,0,0,13,2,0,0,75,1,1,3,1
0,0,0,105,1,0,0,75,0,0,2,1
0,0,0,2,2,0,0,126,1,1,2,2
2,0,0,41,2,0,0,107,1,0,2,2
0,0,2,7,2,0,0,141,2,1,3,5
0,0,0,166,1,0,0,72,0,0,2,6
0,0,0,1,1,0,0,60,0,0,1,3
0,0,2,17,2,0,0,121,1,1,2,4
0,0,2,4,2,0,0,135,0,0,1,4
0,0,0,1,1,0,0,60,0,0,1,3
0,0,2,55,2,0,0,122,2,1,3,5
0,0,0,150,2,0,0,65,2,1,2,3
0,0,0,58,1,0,0,80,1,1,1,3
0,0,2,113,2,0,0,151,0,1,3,5
0,0,0,99,2,0,0,118,0,0,2,4
0,0,0,5,1,0,0,75,2,1,2,3
0,0,0,3,1,0,0,95,0,1,2,4
0,0,0,44,2,0,0,121,0,1,2,4
0,1,0,0,2,0,0,114,0,1,2,5
1,0,0,131,1,0,0,94,0,0,2,3
2,0,0,88,2,0,0,116,0,0,2,3
0,0,0,69,1,0,0,68,0,1,2,3
0,0,2,75,2,0,0,151,1,1,3,2
0,0,2,97,2,0,0,102,0,1,2,3
0,0,0,169,1,0,0,63,0,1,1,4
2,0,0,9,2,0,0,153,2,1,2,2
0,0,0,91,2,0,0,134,0,1,3,2
0,0,0,0,1,0,0,115,1,1,1,1
0,0,0,27,1,0,0,120,0,1,2,1
0,0,0,115,2,0,0,90,1,1,2,1
0,0,0,50,2,0,0,90,0,1,2,1
0,0,0,12,2,0,0,89,1,1,2,3
0,0,0,115,1,0,0,75,0,1,1,5
0,0,2,80,2,0,0,114,1,1,2,3
